CarID,Manufacturer,Model,Engine size,Features,Fuel_Type,Year_of_Manufacturing,Mileage,Price,DealerName,DealerCity,Latitude,Longitude,ServiceID,Date_of_Service,ServiceType,Cost_of_Service,AccidentID,Date_of_Accident,Description,Cost_of_Repair,Severity
C45957,Toyota,Yaris,1,Bluetooth,Petrol,2007,106219,5835,Johnson-Turner,Milton Keynes,52.018756,0.17948,S137983,02/10/2020,Tire Replacement,292,,,,,
C45957,Toyota,Yaris,1,Sunroof,Petrol,2007,106219,5835,Johnson-Turner,Milton Keynes,52.018756,0.17948,S137983,02/10/2020,Tire Replacement,292,,,,,
C45957,Toyota,Yaris,1,Heated Seats,Petrol,2007,106219,5835,Johnson-Turner,Milton Keynes,52.018756,0.17948,S137981,01/09/2025,Brake Replacement,103,,,,,
C45957,Toyota,Yaris,1,Bluetooth,Petrol,2007,106219,5835,Johnson-Turner,Milton Keynes,52.018756,0.17948,S137981,01/09/2025,Brake Replacement,103,,,,,
C45957,Toyota,Yaris,1,Sunroof,Petrol,2007,106219,5835,Johnson-Turner,Milton Keynes,52.018756,0.17948,S137981,01/09/2025,Brake Replacement,103,,,,,
C05149,Toyota,Yaris,1.2,Sunroof,Hybrid,1992,122209,2499,Peterson-Ewing,Middlesbrough,52.694375,-1.856727,,,,,A07670,07/02/2023,Front bumper scrape,1798,Minor
C05149,Toyota,Yaris,1.2,Navigation,Hybrid,1992,122209,2499,Peterson-Ewing,Middlesbrough,52.694375,-1.856727,,,,,A07670,07/02/2023,Front bumper scrape,1798,Minor
C05149,Toyota,Yaris,1.2,Bluetooth,Hybrid,1992,122209,2499,Peterson-Ewing,Middlesbrough,52.694375,-1.856727,,,,,A07670,07/02/2023,Front bumper scrape,1798,Minor
C05149,Toyota,Yaris,1.2,Heated Seats,Hybrid,1992,122209,2499,Peterson-Ewing,Middlesbrough,52.694375,-1.856727,,,,,A07670,07/02/2023,Front bumper scrape,1798,Minor
C05149,Toyota,Yaris,1.2,Sunroof,Hybrid,1992,122209,2499,Peterson-Ewing,Middlesbrough,52.694375,-1.856727,,,,,A07671,02/02/2025,Door dent from tight parking,4740,Severe
C05149,Toyota,Yaris,1.2,Navigation,Hybrid,1992,122209,2499,Peterson-Ewing,Middlesbrough,52.694375,-1.856727,,,,,A07671,02/02/2025,Door dent from tight parking,4740,Severe
C05149,Toyota,Yaris,1.2,Bluetooth,Hybrid,1992,122209,2499,Peterson-Ewing,Middlesbrough,52.694375,-1.856727,,,,,A07671,02/02/2025,Door dent from tight parking,4740,Severe
C05149,Toyota,Yaris,1.2,Heated Seats,Hybrid,1992,122209,2499,Peterson-Ewing,Middlesbrough,52.694375,-1.856727,,,,,A07671,02/02/2025,Door dent from tight parking,4740,Severe
C40381,Ford,Fiesta,1,Heated Seats,Petrol,1996,98485,2562,Allen-Jones,Edinburgh,51.561646,0.126593,,,,,A60746,01/07/2024,Side swipe from passing vehicle,2061,Minor
C40381,Ford,Fiesta,1,Air Conditioning,Petrol,1996,98485,2562,Allen-Jones,Edinburgh,51.561646,0.126593,,,,,A60746,01/07/2024,Side swipe from passing vehicle,2061,Minor
C40381,Ford,Fiesta,1,Bluetooth,Petrol,1996,98485,2562,Allen-Jones,Edinburgh,51.561646,0.126593,,,,,A60746,01/07/2024,Side swipe from passing vehicle,2061,Minor
C40381,Ford,Fiesta,1,Heated Seats,Petrol,1996,98485,2562,Allen-Jones,Edinburgh,51.561646,0.126593,,,,,A60747,20/09/2022,Rear-end hit at traffic light,2217,Moderate
C40381,Ford,Fiesta,1,Air Conditioning,Petrol,1996,98485,2562,Allen-Jones,Edinburgh,51.561646,0.126593,,,,,A60747,20/09/2022,Rear-end hit at traffic light,2217,Moderate
C40381,Ford,Fiesta,1,Bluetooth,Petrol,1996,98485,2562,Allen-Jones,Edinburgh,51.561646,0.126593,,,,,A60747,20/09/2022,Rear-end hit at traffic light,2217,Moderate
C34051,Porsche,Cayenne,3,Cruise Control,Diesel,2012,84023,34395,Smith Ltd,Exeter,52.362571,-0.749279,,,,,A51154,30/11/2023,Damage from pothole incident,2666,Minor
C34051,Porsche,Cayenne,3,Bluetooth,Diesel,2012,84023,34395,Smith Ltd,Exeter,52.362571,-0.749279,,,,,A51154,30/11/2023,Damage from pothole incident,2666,Minor
C34051,Porsche,Cayenne,3,Sunroof,Diesel,2012,84023,34395,Smith Ltd,Exeter,52.362571,-0.749279,,,,,A51154,30/11/2023,Damage from pothole incident,2666,Minor
C06550,VW,Passat,1.4,Cruise Control,Diesel,2010,42634,17848,"Carlson, Whitaker and Barrett",Luton,52.744646,-1.185679,S19763,01/07/2025,Oil Change,245,A09822,18/12/2021,Accident on slippery road,3068,Major
C06550,VW,Passat,1.4,Bluetooth,Diesel,2010,42634,17848,"Carlson, Whitaker and Barrett",Luton,52.744646,-1.185679,S19763,01/07/2025,Oil Change,245,A09822,18/12/2021,Accident on slippery road,3068,Major
C06550,VW,Passat,1.4,Sunroof,Diesel,2010,42634,17848,"Carlson, Whitaker and Barrett",Luton,52.744646,-1.185679,S19763,01/07/2025,Oil Change,245,A09822,18/12/2021,Accident on slippery road,3068,Major
C06550,VW,Passat,1.4,Cruise Control,Diesel,2010,42634,17848,"Carlson, Whitaker and Barrett",Luton,52.744646,-1.185679,S19765,12/03/2025,Wheel Alignment,351,A09822,18/12/2021,Accident on slippery road,3068,Major
C06550,VW,Passat,1.4,Bluetooth,Diesel,2010,42634,17848,"Carlson, Whitaker and Barrett",Luton,52.744646,-1.185679,S19765,12/03/2025,Wheel Alignment,351,A09822,18/12/2021,Accident on slippery road,3068,Major
C06550,VW,Passat,1.4,Sunroof,Diesel,2010,42634,17848,"Carlson, Whitaker and Barrett",Luton,52.744646,-1.185679,S19765,12/03/2025,Wheel Alignment,351,A09822,18/12/2021,Accident on slippery road,3068,Major
C46892,VW,Passat,2,Heated Seats,Diesel,2012,46798,23763,Peterson-Ewing,Middlesbrough,52.694375,-1.856727,,,,,A70499,18/12/2022,Rear bumper collision,3362,Moderate
C46892,VW,Passat,2,Navigation,Diesel,2012,46798,23763,Peterson-Ewing,Middlesbrough,52.694375,-1.856727,,,,,A70499,18/12/2022,Rear bumper collision,3362,Moderate
C47964,Toyota,Prius,1,Heated Seats,Hybrid,2006,105684,8549,Aguilar LLC,Birmingham,53.921733,0.557778,,,,,A72156,05/07/2025,Rear quarter panel dent,1339,Moderate
C47964,Toyota,Prius,1,Sunroof,Hybrid,2006,105684,8549,Aguilar LLC,Birmingham,53.921733,0.557778,,,,,A72156,05/07/2025,Rear quarter panel dent,1339,Moderate
C47964,Toyota,Prius,1,Air Conditioning,Hybrid,2006,105684,8549,Aguilar LLC,Birmingham,53.921733,0.557778,,,,,A72156,05/07/2025,Rear quarter panel dent,1339,Moderate
C47964,Toyota,Prius,1,Navigation,Hybrid,2006,105684,8549,Aguilar LLC,Birmingham,53.921733,0.557778,,,,,A72156,05/07/2025,Rear quarter panel dent,1339,Moderate
C47964,Toyota,Prius,1,Heated Seats,Hybrid,2006,105684,8549,Aguilar LLC,Birmingham,53.921733,0.557778,,,,,A72157,29/06/2021,Side swipe from passing vehicle,1570,Moderate
C47964,Toyota,Prius,1,Sunroof,Hybrid,2006,105684,8549,Aguilar LLC,Birmingham,53.921733,0.557778,,,,,A72157,29/06/2021,Side swipe from passing vehicle,1570,Moderate
C47964,Toyota,Prius,1,Air Conditioning,Hybrid,2006,105684,8549,Aguilar LLC,Birmingham,53.921733,0.557778,,,,,A72157,29/06/2021,Side swipe from passing vehicle,1570,Moderate
C47964,Toyota,Prius,1,Navigation,Hybrid,2006,105684,8549,Aguilar LLC,Birmingham,53.921733,0.557778,,,,,A72157,29/06/2021,Side swipe from passing vehicle,1570,Moderate
C48994,VW,Golf,2,Air Conditioning,Petrol,1995,46383,5861,Warner-Payne,Cambridge,52.771701,-1.344061,,,,,A73731,03/09/2023,Minor fender bender,2052,Severe
C48994,VW,Golf,2,Air Conditioning,Petrol,1995,46383,5861,Warner-Payne,Cambridge,52.771701,-1.344061,,,,,A73732,08/11/2020,Minor collision at roundabout,4400,Moderate
C48994,VW,Golf,2,Air Conditioning,Petrol,1995,46383,5861,Warner-Payne,Cambridge,52.771701,-1.344061,,,,,A73733,01/07/2024,Tire puncture during accident,349,Major
C09659,VW,Passat,1.8,Cruise Control,Diesel,2006,78068,12328,Aguilar LLC,Birmingham,53.921733,0.557778,S29152,08/03/2024,Suspension Check,224,A14553,28/02/2025,Hood dent from minor crash,1977,Moderate
C09659,VW,Passat,1.8,Heated Seats,Diesel,2006,78068,12328,Aguilar LLC,Birmingham,53.921733,0.557778,S29152,08/03/2024,Suspension Check,224,A14553,28/02/2025,Hood dent from minor crash,1977,Moderate
C09659,VW,Passat,1.8,Cruise Control,Diesel,2006,78068,12328,Aguilar LLC,Birmingham,53.921733,0.557778,S29152,08/03/2024,Suspension Check,224,A14554,15/06/2022,Parking lot scrape,286,Severe
C09659,VW,Passat,1.8,Heated Seats,Diesel,2006,78068,12328,Aguilar LLC,Birmingham,53.921733,0.557778,S29152,08/03/2024,Suspension Check,224,A14554,15/06/2022,Parking lot scrape,286,Severe
C09659,VW,Passat,1.8,Cruise Control,Diesel,2006,78068,12328,Aguilar LLC,Birmingham,53.921733,0.557778,S29153,31/10/2022,Clutch Replacement,494,A14553,28/02/2025,Hood dent from minor crash,1977,Moderate
C09659,VW,Passat,1.8,Heated Seats,Diesel,2006,78068,12328,Aguilar LLC,Birmingham,53.921733,0.557778,S29153,31/10/2022,Clutch Replacement,494,A14553,28/02/2025,Hood dent from minor crash,1977,Moderate
C09659,VW,Passat,1.8,Cruise Control,Diesel,2006,78068,12328,Aguilar LLC,Birmingham,53.921733,0.557778,S29153,31/10/2022,Clutch Replacement,494,A14554,15/06/2022,Parking lot scrape,286,Severe
C09659,VW,Passat,1.8,Heated Seats,Diesel,2006,78068,12328,Aguilar LLC,Birmingham,53.921733,0.557778,S29153,31/10/2022,Clutch Replacement,494,A14554,15/06/2022,Parking lot scrape,286,Severe
C10995,Toyota,Prius,1.8,Navigation,Hybrid,2005,145529,7871,Brown Group,Bradford,53.35685,-2.446912,,,,,A16591,01/09/2020,Rear quarter panel dent,2640,Moderate
C10995,Toyota,Prius,1.8,Heated Seats,Hybrid,2005,145529,7871,Brown Group,Bradford,53.35685,-2.446912,,,,,A16591,01/09/2020,Rear quarter panel dent,2640,Moderate
C10995,Toyota,Prius,1.8,Sunroof,Hybrid,2005,145529,7871,Brown Group,Bradford,53.35685,-2.446912,,,,,A16591,01/09/2020,Rear quarter panel dent,2640,Moderate
C34656,VW,Polo,2,Sunroof,Petrol,1990,253789,671,Johnson-Wilkinson,Glasgow,53.746682,-0.142466,S104138,11/04/2024,Suspension Check,185,A52074,05/08/2025,Minor fender bender,794,Major
C34656,VW,Polo,2,Air Conditioning,Petrol,1990,253789,671,Johnson-Wilkinson,Glasgow,53.746682,-0.142466,S104138,11/04/2024,Suspension Check,185,A52074,05/08/2025,Minor fender bender,794,Major
C34656,VW,Polo,2,Sunroof,Petrol,1990,253789,671,Johnson-Wilkinson,Glasgow,53.746682,-0.142466,S104138,11/04/2024,Suspension Check,185,A52075,22/03/2022,Rear bumper collision,1819,Major
C34656,VW,Polo,2,Air Conditioning,Petrol,1990,253789,671,Johnson-Wilkinson,Glasgow,53.746682,-0.142466,S104138,11/04/2024,Suspension Check,185,A52075,22/03/2022,Rear bumper collision,1819,Major
C28739,Ford,Fiesta,1.4,Bluetooth,Hybrid,2015,47040,18256,Villa and Sons,Watford,51.405253,0.513693,,,,,,,,,
C28739,Ford,Fiesta,1.4,Heated Seats,Hybrid,2015,47040,18256,Villa and Sons,Watford,51.405253,0.513693,,,,,,,,,
C28739,Ford,Fiesta,1.4,Sunroof,Hybrid,2015,47040,18256,Villa and Sons,Watford,51.405253,0.513693,,,,,,,,,
C28739,Ford,Fiesta,1.4,Navigation,Hybrid,2015,47040,18256,Villa and Sons,Watford,51.405253,0.513693,,,,,,,,,
C12308,Ford,Focus,1.6,Navigation,Petrol,1991,216301,1276,Peterson-Ewing,Middlesbrough,52.694375,-1.856727,,,,,A18563,26/01/2022,Rear-end hit at traffic light,4880,Minor
C12308,Ford,Focus,1.6,Air Conditioning,Petrol,1991,216301,1276,Peterson-Ewing,Middlesbrough,52.694375,-1.856727,,,,,A18563,26/01/2022,Rear-end hit at traffic light,4880,Minor
C49979,Toyota,Yaris,1.2,Cruise Control,Hybrid,1993,132693,2461,Allen-Jones,Edinburgh,51.561646,0.126593,S149996,30/03/2023,Clutch Replacement,149,A75134,12/06/2024,Front bumper scrape,4208,Major
C49979,Toyota,Yaris,1.2,Bluetooth,Hybrid,1993,132693,2461,Allen-Jones,Edinburgh,51.561646,0.126593,S149996,30/03/2023,Clutch Replacement,149,A75134,12/06/2024,Front bumper scrape,4208,Major
C49979,Toyota,Yaris,1.2,Cruise Control,Hybrid,1993,132693,2461,Allen-Jones,Edinburgh,51.561646,0.126593,S149996,30/03/2023,Clutch Replacement,149,A75135,31/10/2021,Front-end collision,3063,Severe
C49979,Toyota,Yaris,1.2,Bluetooth,Hybrid,1993,132693,2461,Allen-Jones,Edinburgh,51.561646,0.126593,S149996,30/03/2023,Clutch Replacement,149,A75135,31/10/2021,Front-end collision,3063,Severe
C49979,Toyota,Yaris,1.2,Cruise Control,Hybrid,1993,132693,2461,Allen-Jones,Edinburgh,51.561646,0.126593,S149996,30/03/2023,Clutch Replacement,149,A75136,20/10/2020,Rear bumper collision,4109,Severe
C49979,Toyota,Yaris,1.2,Bluetooth,Hybrid,1993,132693,2461,Allen-Jones,Edinburgh,51.561646,0.126593,S149996,30/03/2023,Clutch Replacement,149,A75136,20/10/2020,Rear bumper collision,4109,Severe
C30466,Toyota,Yaris,1.4,Navigation,Hybrid,2004,96949,7260,Carr-Shaw,Woking,50.712268,-0.750035,S91604,16/10/2024,Clutch Replacement,324,,,,,
C30466,Toyota,Yaris,1.4,Bluetooth,Hybrid,2004,96949,7260,Carr-Shaw,Woking,50.712268,-0.750035,S91604,16/10/2024,Clutch Replacement,324,,,,,
C25304,VW,Passat,1.4,Air Conditioning,Diesel,2018,38356,31214,"Black, Black and Bishop",Durham,51.299364,-1.216481,,,,,,,,,
C42047,Ford,Fiesta,1,Navigation,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126267,22/12/2023,Battery Replacement,283,A63290,12/04/2024,Side panel scratch,4329,Moderate
C42047,Ford,Fiesta,1,Air Conditioning,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126267,22/12/2023,Battery Replacement,283,A63290,12/04/2024,Side panel scratch,4329,Moderate
C42047,Ford,Fiesta,1,Bluetooth,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126267,22/12/2023,Battery Replacement,283,A63290,12/04/2024,Side panel scratch,4329,Moderate
C42047,Ford,Fiesta,1,Cruise Control,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126267,22/12/2023,Battery Replacement,283,A63290,12/04/2024,Side panel scratch,4329,Moderate
C42047,Ford,Fiesta,1,Navigation,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126267,22/12/2023,Battery Replacement,283,A63291,01/09/2020,Hood dent from minor crash,4240,Severe
C42047,Ford,Fiesta,1,Air Conditioning,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126267,22/12/2023,Battery Replacement,283,A63291,01/09/2020,Hood dent from minor crash,4240,Severe
C42047,Ford,Fiesta,1,Bluetooth,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126267,22/12/2023,Battery Replacement,283,A63291,01/09/2020,Hood dent from minor crash,4240,Severe
C42047,Ford,Fiesta,1,Cruise Control,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126267,22/12/2023,Battery Replacement,283,A63291,01/09/2020,Hood dent from minor crash,4240,Severe
C42047,Ford,Fiesta,1,Navigation,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126268,22/05/2021,Transmission Check,109,A63290,12/04/2024,Side panel scratch,4329,Moderate
C42047,Ford,Fiesta,1,Air Conditioning,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126268,22/05/2021,Transmission Check,109,A63290,12/04/2024,Side panel scratch,4329,Moderate
C42047,Ford,Fiesta,1,Bluetooth,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126268,22/05/2021,Transmission Check,109,A63290,12/04/2024,Side panel scratch,4329,Moderate
C42047,Ford,Fiesta,1,Cruise Control,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126268,22/05/2021,Transmission Check,109,A63290,12/04/2024,Side panel scratch,4329,Moderate
C42047,Ford,Fiesta,1,Navigation,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126268,22/05/2021,Transmission Check,109,A63291,01/09/2020,Hood dent from minor crash,4240,Severe
C42047,Ford,Fiesta,1,Air Conditioning,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126268,22/05/2021,Transmission Check,109,A63291,01/09/2020,Hood dent from minor crash,4240,Severe
C42047,Ford,Fiesta,1,Bluetooth,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126268,22/05/2021,Transmission Check,109,A63291,01/09/2020,Hood dent from minor crash,4240,Severe
C42047,Ford,Fiesta,1,Cruise Control,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126268,22/05/2021,Transmission Check,109,A63291,01/09/2020,Hood dent from minor crash,4240,Severe
C42047,Ford,Fiesta,1,Navigation,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126269,25/05/2021,Brake Replacement,151,A63290,12/04/2024,Side panel scratch,4329,Moderate
C42047,Ford,Fiesta,1,Air Conditioning,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126269,25/05/2021,Brake Replacement,151,A63290,12/04/2024,Side panel scratch,4329,Moderate
C42047,Ford,Fiesta,1,Bluetooth,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126269,25/05/2021,Brake Replacement,151,A63290,12/04/2024,Side panel scratch,4329,Moderate
C42047,Ford,Fiesta,1,Cruise Control,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126269,25/05/2021,Brake Replacement,151,A63290,12/04/2024,Side panel scratch,4329,Moderate
C42047,Ford,Fiesta,1,Navigation,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126269,25/05/2021,Brake Replacement,151,A63291,01/09/2020,Hood dent from minor crash,4240,Severe
C42047,Ford,Fiesta,1,Air Conditioning,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126269,25/05/2021,Brake Replacement,151,A63291,01/09/2020,Hood dent from minor crash,4240,Severe
C42047,Ford,Fiesta,1,Bluetooth,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126269,25/05/2021,Brake Replacement,151,A63291,01/09/2020,Hood dent from minor crash,4240,Severe
C42047,Ford,Fiesta,1,Cruise Control,Petrol,2010,88209,7014,Collins and Sons,Lancaster,51.230497,-0.467322,S126269,25/05/2021,Brake Replacement,151,A63291,01/09/2020,Hood dent from minor crash,4240,Severe
C01110,BMW,X3,2.4,Cruise Control,Diesel,1986,277340,777,Carr-Shaw,Woking,50.712268,-0.750035,S03320,29/05/2025,Transmission Check,133,A01595,27/02/2022,Minor collision at roundabout,2390,Moderate
C01110,BMW,X3,2.4,Sunroof,Diesel,1986,277340,777,Carr-Shaw,Woking,50.712268,-0.750035,S03320,29/05/2025,Transmission Check,133,A01595,27/02/2022,Minor collision at roundabout,2390,Moderate
C01110,BMW,X3,2.4,Cruise Control,Diesel,1986,277340,777,Carr-Shaw,Woking,50.712268,-0.750035,S03318,04/07/2023,Battery Replacement,152,A01595,27/02/2022,Minor collision at roundabout,2390,Moderate
C01110,BMW,X3,2.4,Sunroof,Diesel,1986,277340,777,Carr-Shaw,Woking,50.712268,-0.750035,S03318,04/07/2023,Battery Replacement,152,A01595,27/02/2022,Minor collision at roundabout,2390,Moderate
C01110,BMW,X3,2.4,Cruise Control,Diesel,1986,277340,777,Carr-Shaw,Woking,50.712268,-0.750035,S03322,20/07/2021,Coolant Flush,374,A01595,27/02/2022,Minor collision at roundabout,2390,Moderate
C01110,BMW,X3,2.4,Sunroof,Diesel,1986,277340,777,Carr-Shaw,Woking,50.712268,-0.750035,S03322,20/07/2021,Coolant Flush,374,A01595,27/02/2022,Minor collision at roundabout,2390,Moderate
C48227,VW,Passat,1.4,Heated Seats,Diesel,2005,104128,8447,Miller-Hoover,Dundee,54.896189,-2.243713,S144736,03/05/2022,Transmission Check,344,A72558,13/01/2023,Scratched paint on rear bumper,356,Moderate
C48227,VW,Passat,1.4,Sunroof,Diesel,2005,104128,8447,Miller-Hoover,Dundee,54.896189,-2.243713,S144736,03/05/2022,Transmission Check,344,A72558,13/01/2023,Scratched paint on rear bumper,356,Moderate
C48227,VW,Passat,1.4,Heated Seats,Diesel,2005,104128,8447,Miller-Hoover,Dundee,54.896189,-2.243713,S144736,03/05/2022,Transmission Check,344,A72559,22/02/2021,Door dent from tight parking,4087,Minor
C48227,VW,Passat,1.4,Sunroof,Diesel,2005,104128,8447,Miller-Hoover,Dundee,54.896189,-2.243713,S144736,03/05/2022,Transmission Check,344,A72559,22/02/2021,Door dent from tight parking,4087,Minor
C42035,BMW,Z4,2,Heated Seats,Petrol,2010,67466,18298,Johnson-Wilkinson,Glasgow,53.746682,-0.142466,S126228,26/08/2024,Oil Change,424,A63267,05/03/2023,Rear quarter panel dent,1002,Severe
C42035,BMW,Z4,2,Bluetooth,Petrol,2010,67466,18298,Johnson-Wilkinson,Glasgow,53.746682,-0.142466,S126228,26/08/2024,Oil Change,424,A63267,05/03/2023,Rear quarter panel dent,1002,Severe
C42035,BMW,Z4,2,Heated Seats,Petrol,2010,67466,18298,Johnson-Wilkinson,Glasgow,53.746682,-0.142466,S126228,26/08/2024,Oil Change,424,A63268,12/01/2025,Damage from pothole incident,3898,Major
C42035,BMW,Z4,2,Bluetooth,Petrol,2010,67466,18298,Johnson-Wilkinson,Glasgow,53.746682,-0.142466,S126228,26/08/2024,Oil Change,424,A63268,12/01/2025,Damage from pothole incident,3898,Major
C06011,Toyota,RAV4,2.2,Heated Seats,Hybrid,2019,27580,59320,Lucas PLC,Cambridge,51.88956,0.135359,S18110,10/10/2023,Air Filter Replacement,93,,,,,
C06011,Toyota,RAV4,2.2,Navigation,Hybrid,2019,27580,59320,Lucas PLC,Cambridge,51.88956,0.135359,S18110,10/10/2023,Air Filter Replacement,93,,,,,
C06011,Toyota,RAV4,2.2,Sunroof,Hybrid,2019,27580,59320,Lucas PLC,Cambridge,51.88956,0.135359,S18110,10/10/2023,Air Filter Replacement,93,,,,,
C06011,Toyota,RAV4,2.2,Air Conditioning,Hybrid,2019,27580,59320,Lucas PLC,Cambridge,51.88956,0.135359,S18110,10/10/2023,Air Filter Replacement,93,,,,,
C06011,Toyota,RAV4,2.2,Heated Seats,Hybrid,2019,27580,59320,Lucas PLC,Cambridge,51.88956,0.135359,S18107,03/09/2023,Tire Replacement,238,,,,,
C06011,Toyota,RAV4,2.2,Navigation,Hybrid,2019,27580,59320,Lucas PLC,Cambridge,51.88956,0.135359,S18107,03/09/2023,Tire Replacement,238,,,,,
C06011,Toyota,RAV4,2.2,Sunroof,Hybrid,2019,27580,59320,Lucas PLC,Cambridge,51.88956,0.135359,S18107,03/09/2023,Tire Replacement,238,,,,,
C06011,Toyota,RAV4,2.2,Air Conditioning,Hybrid,2019,27580,59320,Lucas PLC,Cambridge,51.88956,0.135359,S18107,03/09/2023,Tire Replacement,238,,,,,
C29238,VW,Polo,2,Sunroof,Petrol,2004,122681,5285,Day LLC,Stoke-on-Trent,54.069902,-2.752647,S87951,11/12/2021,Transmission Check,375,,,,,
C29238,VW,Polo,2,Sunroof,Petrol,2004,122681,5285,Day LLC,Stoke-on-Trent,54.069902,-2.752647,S87952,05/11/2024,Wheel Alignment,274,,,,,
C29238,VW,Polo,2,Sunroof,Petrol,2004,122681,5285,Day LLC,Stoke-on-Trent,54.069902,-2.752647,S87953,26/11/2022,Battery Replacement,362,,,,,
C07556,Toyota,Prius,1.4,Bluetooth,Hybrid,2020,18867,45179,Gonzales-Morales,Liverpool,54.099828,-1.796849,S22831,16/11/2023,Tire Replacement,127,A11342,02/07/2022,Front-end collision,2626,Major
