car_id,manufacturer,model,engine_size,fuel_type,year_of_manufacturing,mileage,price,features,dealer_id
C16367,Ford,Focus,1.4,Diesel,2005,75272,9903,"Air Conditioning, Cruise Control, Sunroof",D00021
C13512,Porsche,Cayenne,2.6,Petrol,2014,44134,45240,"Air Conditioning, Cruise Control, Heated Seats",D00050
C10803,Toyota,RAV4,1.8,Hybrid,1995,154545,4412,Bluetooth,D00028
C45253,Ford,Mondeo,2.0,Hybrid,1995,217328,2195,Air Conditioning,D00042
C00227,Toyota,RAV4,1.8,Petrol,2021,21354,52908,"Air Conditioning, Heated Seats, Navigation, Sunroof",D00049
C32661,Porsche,911,3.5,Petrol,1989,165477,6054,"Cruise Control, Sunroof",D00010
C46344,BMW,Z4,2.4,Petrol,1995,215837,2262,"Bluetooth, Cruise Control, Navigation, Sunroof",D00004
C14037,Ford,Fiesta,1.0,Petrol,1989,83200,1791,"Air Conditioning, Cruise Control, Heated Seats, Sunroof",D00025
C05129,Toyota,Yaris,1.4,Hybrid,2015,49980,20757,"Air Conditioning, Cruise Control, Heated Seats, Navigation",D00001
C10338,Porsche,911,2.2,Petrol,2000,135015,12820,"Air Conditioning, Navigation",D00048
C49910,Toyota,Yaris,1.0,Hybrid,2013,7354,19584,"Air Conditioning, Heated Seats, Navigation",D00032
C21883,VW,Polo,2.0,Petrol,2005,98319,6784,"Bluetooth, Sunroof",D00008
C27164,Toyota,RAV4,1.8,Hybrid,1998,81700,9396,"Air Conditioning, Heated Seats, Navigation, Sunroof",D00001
C48437,Toyota,RAV4,1.8,Hybrid,1994,151194,4243,"Cruise Control, Navigation",D00039
C08629,Ford,Fiesta,1.2,Petrol,1997,193020,1398,Bluetooth,D00023
C12897,Toyota,RAV4,2.2,Hybrid,2009,83994,21284,"Air Conditioning, Bluetooth, Heated Seats, Sunroof",D00001
C02950,BMW,X3,2.0,Diesel,2009,104527,14548,Cruise Control,D00042
C01175,BMW,Z4,2.0,Petrol,2022,9552,57460,"Air Conditioning, Bluetooth, Heated Seats",D00043
C07902,Toyota,Prius,1.4,Hybrid,2007,126341,9239,"Air Conditioning, Bluetooth, Heated Seats, Navigation",D00010
C23981,Porsche,911,3.5,Petrol,2009,82115,43733,"Bluetooth, Cruise Control, Heated Seats, Sunroof",D00033
C44827,Ford,Focus,1.0,Petrol,2011,43198,14619,"Bluetooth, Navigation",D00050
C44162,VW,Passat,2.0,Diesel,2013,39997,26472,Bluetooth,D00049
C20483,Toyota,RAV4,1.8,Hybrid,1987,348331,438,"Air Conditioning, Cruise Control, Navigation, Sunroof",D00050
C02892,VW,Polo,2.0,Petrol,2016,21917,23108,"Bluetooth, Sunroof",D00031
C37875,BMW,Z4,3.0,Petrol,1990,214246,1838,"Air Conditioning, Bluetooth",D00007
C12034,Toyota,RAV4,2.2,Hybrid,2001,126676,9102,"Bluetooth, Heated Seats, Navigation",D00045
C47585,Ford,Fiesta,1.2,Petrol,1991,128725,1599,"Cruise Control, Heated Seats, Navigation, Sunroof",D00049
C29654,Porsche,911,2.2,Petrol,1998,105832,14043,Air Conditioning,D00002
C24622,Ford,Focus,2.0,Petrol,2020,15351,44183,"Cruise Control, Heated Seats, Navigation, Sunroof",D00008
C32011,Ford,Mondeo,1.4,Diesel,2008,91576,10698,Heated Seats,D00041
C34473,VW,Polo,1.6,Petrol,2019,30770,24012,Heated Seats,D00017
C35165,Toyota,RAV4,2.2,Hybrid,1987,158923,2759,"Bluetooth, Cruise Control, Heated Seats, Sunroof",D00039
C49631,Toyota,RAV4,2.0,Hybrid,2022,8081,76819,"Air Conditioning, Bluetooth, Cruise Control, Sunroof",D00030
C32259,Porsche,911,2.2,Petrol,1999,114610,14054,"Air Conditioning, Bluetooth, Heated Seats",D00008
C18897,Ford,Focus,2.0,Diesel,2017,29860,35037,"Bluetooth, Heated Seats, Navigation, Sunroof",D00015
C21540,VW,Passat,1.8,Petrol,2005,155100,6116,"Air Conditioning, Cruise Control, Navigation, Sunroof",D00011
C21442,VW,Passat,1.6,Diesel,1998,120853,4991,"Air Conditioning, Cruise Control, Navigation",D00044
C37710,Ford,Fiesta,1.2,Petrol,2016,40738,15644,"Air Conditioning, Bluetooth, Sunroof",D00048
C48762,Ford,Mondeo,2.0,Diesel,1990,218484,1362,"Air Conditioning, Cruise Control",D00049
C48210,Toyota,RAV4,2.4,Petrol,2001,88956,10495,Navigation,D00029
C19046,VW,Passat,1.8,Diesel,2011,86994,16170,"Air Conditioning, Bluetooth, Navigation, Sunroof",D00007
C43553,Ford,Mondeo,1.6,Petrol,2018,32431,31147,"Air Conditioning, Bluetooth, Cruise Control, Sunroof",D00007
C42200,Toyota,RAV4,2.0,Petrol,1993,131490,4085,Sunroof,D00019
C17952,VW,Golf,1.2,Petrol,2013,45824,15126,"Air Conditioning, Cruise Control, Navigation, Sunroof",D00017
C06552,BMW,M5,5.0,Petrol,1997,160217,10896,"Air Conditioning, Bluetooth, Cruise Control",D00044
C35403,VW,Passat,2.0,Diesel,2005,46914,14891,"Cruise Control, Navigation",D00043
C47105,Toyota,Prius,1.0,Hybrid,1987,117652,2201,"Heated Seats, Navigation",D00021
C49363,Porsche,911,3.5,Petrol,2022,6963,164343,"Cruise Control, Navigation",D00024
C41732,VW,Golf,2.0,Petrol,2018,35989,28912,"Bluetooth, Sunroof",D00030
C01699,Toyota,RAV4,1.8,Hybrid,1997,153031,5105,"Bluetooth, Cruise Control",D00038
C19445,Toyota,Prius,1.0,Hybrid,2007,82321,10810,"Air Conditioning, Bluetooth",D00029
C27272,VW,Golf,1.6,Petrol,2009,83503,10448,Bluetooth,D00031
C05550,VW,Polo,1.2,Petrol,2020,17541,23938,"Bluetooth, Cruise Control, Heated Seats, Sunroof",D00024
C26613,Toyota,Yaris,1.2,Hybrid,2014,51225,17839,"Heated Seats, Sunroof",D00037
C07657,Ford,Mondeo,1.4,Diesel,2004,31153,12119,"Air Conditioning, Heated Seats",D00044
C47785,Toyota,RAV4,1.8,Hybrid,1991,100842,5140,Navigation,D00028
C49329,Ford,Mondeo,2.0,Diesel,2018,18679,39510,"Bluetooth, Heated Seats, Sunroof",D00037
C11488,Ford,Fiesta,1.4,Petrol,1987,115760,1462,Bluetooth,D00034
C25589,Ford,Fiesta,1.2,Petrol,2021,12744,25584,"Air Conditioning, Cruise Control",D00033
C48719,Toyota,RAV4,2.2,Hybrid,1992,106609,5821,"Air Conditioning, Cruise Control, Heated Seats, Navigation",D00042
C34151,VW,Golf,1.4,Diesel,2011,74010,12517,Heated Seats,D00027
C42156,BMW,X3,2.4,Petrol,2012,39046,28763,"Bluetooth, Cruise Control, Heated Seats",D00048
C35163,BMW,M5,4.0,Petrol,1991,196114,4805,"Air Conditioning, Heated Seats",D00032
C47372,VW,Passat,2.0,Diesel,2014,34913,29162,"Heated Seats, Navigation, Sunroof",D00033
C20555,BMW,X3,3.0,Diesel,1988,154821,2961,Heated Seats,D00036
C12803,VW,Passat,1.8,Diesel,2013,25399,27336,"Air Conditioning, Cruise Control, Heated Seats, Sunroof",D00033
C34280,VW,Golf,1.8,Petrol,2014,62528,17818,"Bluetooth, Navigation",D00033
C44374,Toyota,Yaris,1.4,Hybrid,2011,81160,12949,"Air Conditioning, Bluetooth, Cruise Control",D00032
C25250,VW,Golf,1.8,Hybrid,1999,35999,9273,"Air Conditioning, Navigation",D00028
C31639,Toyota,Prius,1.4,Hybrid,1993,113006,4025,"Bluetooth, Cruise Control",D00015
C32305,Toyota,Yaris,1.0,Hybrid,1992,202392,1170,"Cruise Control, Navigation",D00019
C27309,BMW,M5,4.0,Petrol,1996,183673,7473,"Air Conditioning, Bluetooth, Cruise Control, Heated Seats",D00004
C06037,Ford,Mondeo,2.0,Diesel,2017,64444,28061,"Air Conditioning, Bluetooth, Cruise Control, Sunroof",D00032
C24442,VW,Polo,1.2,Petrol,1997,103765,2962,"Air Conditioning, Cruise Control, Heated Seats",D00027
C01498,BMW,X3,2.4,Petrol,2003,95436,10873,Sunroof,D00007
C39194,Toyota,Prius,1.0,Hybrid,2004,72742,9450,"Bluetooth, Cruise Control",D00030
C11822,Ford,Focus,1.6,Petrol,1991,229229,1136,"Air Conditioning, Bluetooth, Cruise Control, Heated Seats",D00001
C27174,BMW,X3,2.0,Petrol,2011,110572,15134,"Air Conditioning, Navigation",D00029
C16157,Toyota,Prius,1.8,Hybrid,2012,58961,23667,"Bluetooth, Heated Seats, Navigation, Sunroof",D00034
C18963,VW,Polo,1.2,Petrol,2004,101992,4785,Bluetooth,D00050
C25570,VW,Golf,1.4,Diesel,1999,198536,2102,"Cruise Control, Heated Seats, Navigation, Sunroof",D00012
C03283,VW,Polo,1.6,Diesel,1995,186840,1606,"Air Conditioning, Heated Seats, Navigation",D00037
C31628,BMW,X3,3.0,Diesel,1994,205809,2853,"Cruise Control, Sunroof",D00008
C39056,Toyota,Prius,1.8,Hybrid,2020,16076,52012,"Air Conditioning, Bluetooth, Heated Seats, Navigation",D00047
C30507,VW,Golf,1.2,Diesel,2009,120212,7256,"Bluetooth, Heated Seats, Navigation, Sunroof",D00042
C32128,Ford,Fiesta,1.4,Petrol,1985,165540,858,Navigation,D00016
C19409,Ford,Mondeo,2.0,Diesel,2008,92327,12718,"Air Conditioning, Cruise Control, Sunroof",D00037
C29186,VW,Golf,1.2,Petrol,2012,39719,14683,"Air Conditioning, Cruise Control, Heated Seats, Sunroof",D00014
C12371,Toyota,Yaris,1.4,Hybrid,1990,160193,1741,Air Conditioning,D00008
C38771,Ford,Mondeo,1.4,Diesel,2012,83535,14783,"Cruise Control, Heated Seats, Sunroof",D00003
C00751,Ford,Fiesta,1.4,Petrol,2013,32544,14520,Bluetooth,D00046
C41600,Ford,Mondeo,1.6,Diesel,1999,176120,3220,"Air Conditioning, Navigation",D00009
C20517,Ford,Mondeo,1.8,Diesel,2000,117909,5856,"Air Conditioning, Navigation, Sunroof",D00012
C28327,Toyota,Prius,1.8,Hybrid,2003,118826,8504,"Air Conditioning, Bluetooth, Heated Seats",D00041
C19111,Ford,Focus,1.4,Diesel,2017,31190,29091,"Bluetooth, Heated Seats",D00049
C11298,Porsche,911,3.5,Petrol,2005,111397,27095,"Air Conditioning, Bluetooth, Cruise Control",D00027
C39634,Porsche,Cayenne,3.5,Petrol,2008,140182,17755,"Bluetooth, Navigation",D00039
C24574,Porsche,911,3.0,Petrol,1988,289371,1714,Air Conditioning,D00005
C00312,Toyota,Yaris,1.4,Petrol,2010,52847,12174,"Bluetooth, Sunroof",D00042
C21909,Toyota,RAV4,2.0,Hybrid,2012,60833,28970,"Air Conditioning, Heated Seats, Sunroof",D00017
C19588,Porsche,718 Cayman,2.0,Petrol,2004,141729,8575,Heated Seats,D00046
C29745,Porsche,Cayenne,2.6,Petrol,2004,221387,5845,Bluetooth,D00038
C04666,BMW,X3,2.4,Petrol,2001,151315,6177,Navigation,D00035
C35751,Toyota,Prius,1.0,Hybrid,2017,34972,28534,Cruise Control,D00018
C39148,VW,Golf,1.8,Petrol,2019,20705,31990,"Bluetooth, Heated Seats",D00042
C22129,VW,Golf,1.8,Petrol,1990,316038,419,"Air Conditioning, Bluetooth, Heated Seats, Navigation",D00040
C01697,Ford,Focus,1.8,Petrol,2006,124447,7984,Sunroof,D00023
C07417,Toyota,Yaris,1.0,Petrol,2001,146934,2847,"Air Conditioning, Bluetooth, Sunroof",D00042
C12641,Toyota,RAV4,2.4,Hybrid,2015,56215,39929,Sunroof,D00049
C06866,Ford,Focus,1.6,Petrol,1987,213563,1002,"Air Conditioning, Cruise Control, Heated Seats, Sunroof",D00017
C28386,VW,Passat,1.8,Diesel,1995,63391,6533,"Bluetooth, Cruise Control, Heated Seats, Sunroof",D00010
C19650,Ford,Focus,2.0,Petrol,2003,104654,8007,"Air Conditioning, Cruise Control",D00027
C05054,VW,Passat,1.4,Petrol,1998,221445,1903,"Air Conditioning, Cruise Control, Navigation",D00047
C49770,Ford,Fiesta,1.0,Petrol,2004,102067,4254,"Bluetooth, Cruise Control, Sunroof",D00003
C23636,Toyota,Yaris,1.2,Hybrid,2021,13029,35494,"Air Conditioning, Cruise Control, Navigation",D00006
C33250,Ford,Fiesta,1.4,Petrol,2009,67129,8969,"Air Conditioning, Cruise Control, Heated Seats, Navigation",D00020
C07600,Ford,Focus,1.4,Diesel,2004,47201,11114,Navigation,D00045
C43393,VW,Passat,1.4,Diesel,1992,223683,1313,"Air Conditioning, Bluetooth, Cruise Control",D00007
C43457,VW,Golf,2.0,Diesel,1987,421979,135,"Cruise Control, Navigation, Sunroof",D00040
C37408,VW,Golf,1.6,Petrol,1989,168028,1429,"Bluetooth, Cruise Control, Heated Seats, Navigation",D00041
C41025,Toyota,Yaris,1.4,Petrol,1990,145643,1635,"Bluetooth, Cruise Control, Heated Seats, Navigation",D00012
C47279,Toyota,RAV4,2.0,Petrol,2021,10010,59287,Sunroof,D00039
C48264,Toyota,Yaris,1.4,Hybrid,2013,43250,18933,"Bluetooth, Cruise Control, Heated Seats, Sunroof",D00010
C11073,BMW,Z4,2.2,Petrol,1999,235286,2372,Air Conditioning,D00045
C12170,VW,Golf,1.8,Diesel,2015,21128,25667,"Air Conditioning, Bluetooth, Cruise Control, Navigation",D00039
C39202,VW,Golf,1.6,Petrol,2006,179706,4020,Cruise Control,D00009
C08305,Toyota,RAV4,2.2,Petrol,2006,120286,11123,"Bluetooth, Cruise Control, Sunroof",D00009
C48482,Porsche,911,2.2,Petrol,1990,163382,5222,"Air Conditioning, Heated Seats, Navigation, Sunroof",D00011
C47650,VW,Golf,2.0,Petrol,1992,149377,2279,"Bluetooth, Cruise Control, Heated Seats, Navigation",D00013
C02490,Ford,Fiesta,1.2,Diesel,2010,86665,8156,"Cruise Control, Heated Seats, Sunroof",D00048
C22071,Toyota,Prius,1.4,Hybrid,2019,33128,38996,"Bluetooth, Cruise Control",D00028
C45537,VW,Polo,1.2,Petrol,2015,68929,12563,"Air Conditioning, Navigation",D00007
C15182,VW,Polo,1.0,Petrol,1995,270717,565,"Air Conditioning, Cruise Control",D00019
C04594,VW,Polo,2.0,Petrol,2013,54598,15580,"Air Conditioning, Heated Seats",D00015
C47826,Ford,Focus,1.8,Hybrid,1987,272962,739,"Cruise Control, Navigation, Sunroof",D00049
C14400,Ford,Mondeo,2.0,Diesel,1999,143269,4730,"Air Conditioning, Cruise Control, Navigation, Sunroof",D00010
C31834,VW,Golf,1.2,Diesel,2021,14235,32459,"Bluetooth, Cruise Control, Heated Seats",D00036
C01327,VW,Golf,1.4,Diesel,1998,117687,3838,"Air Conditioning, Navigation, Sunroof",D00012
C28887,VW,Golf,1.2,Petrol,2008,113799,6789,"Bluetooth, Heated Seats, Navigation",D00011
C05757,VW,Passat,2.0,Diesel,2011,79007,18020,Navigation,D00048
C34206,VW,Polo,1.6,Petrol,1996,70118,4055,"Bluetooth, Navigation",D00023
C36154,BMW,Z4,2.0,Petrol,2002,118119,7470,Cruise Control,D00012
C20724,Toyota,RAV4,2.2,Hybrid,2010,88626,22022,"Air Conditioning, Bluetooth, Navigation, Sunroof",D00015
C36995,Toyota,Yaris,1.4,Hybrid,2017,30348,26678,"Bluetooth, Cruise Control, Heated Seats, Sunroof",D00025
C03351,Porsche,911,2.6,Petrol,2011,63163,48937,Air Conditioning,D00014
C25394,Toyota,Yaris,1.0,Hybrid,1991,58896,3347,Navigation,D00047
C49489,VW,Passat,1.8,Diesel,1996,185246,2731,"Air Conditioning, Navigation",D00039
C20025,VW,Polo,1.6,Petrol,2002,160954,3040,Navigation,D00007
C49726,VW,Golf,1.8,Petrol,1992,179993,1672,"Air Conditioning, Bluetooth, Heated Seats, Navigation",D00016
C00439,Ford,Focus,1.6,Petrol,1992,289432,694,"Navigation, Sunroof",D00001
C24877,BMW,X3,2.0,Petrol,2015,62830,27644,"Air Conditioning, Cruise Control",D00016
C06741,Ford,Fiesta,1.2,Petrol,1990,236669,593,"Bluetooth, Cruise Control, Sunroof",D00015
C15254,VW,Polo,2.0,Diesel,2001,78699,6268,Heated Seats,D00007
C29978,Ford,Mondeo,1.8,Petrol,1999,82990,6736,Bluetooth,D00044
C05685,VW,Golf,1.6,Diesel,1995,288859,751,"Bluetooth, Cruise Control, Sunroof",D00025
C42439,Toyota,RAV4,1.8,Hybrid,2015,38321,38609,"Air Conditioning, Cruise Control",D00029
C46101,VW,Polo,1.4,Petrol,2015,19193,18360,"Cruise Control, Heated Seats",D00016
C01189,Toyota,Yaris,1.4,Petrol,2018,23959,24642,Heated Seats,D00040
C09995,Ford,Focus,1.8,Hybrid,2004,119204,8731,Sunroof,D00004
C44371,BMW,X3,2.0,Diesel,2014,77385,24637,"Air Conditioning, Navigation",D00031
C31232,Toyota,Prius,1.8,Hybrid,2002,95001,9499,"Bluetooth, Cruise Control",D00017
C41573,VW,Golf,1.8,Petrol,2001,131924,4532,"Air Conditioning, Cruise Control, Heated Seats",D00015
C41160,Ford,Focus,1.6,Petrol,2011,48920,17854,"Bluetooth, Navigation, Sunroof",D00021
C33062,BMW,X3,3.0,Diesel,2014,67744,32199,"Bluetooth, Cruise Control, Heated Seats",D00017
C43389,Ford,Focus,1.4,Petrol,2009,106525,9856,Cruise Control,D00006
C33377,Toyota,Yaris,1.4,Hybrid,1997,139770,3281,"Air Conditioning, Navigation, Sunroof",D00008
C06650,Toyota,RAV4,2.0,Hybrid,2004,132592,10118,Heated Seats,D00046
C46928,VW,Golf,1.8,Diesel,1991,263009,778,"Air Conditioning, Cruise Control, Heated Seats, Navigation",D00044
C25933,Toyota,RAV4,2.2,Hybrid,2013,33916,38338,"Cruise Control, Heated Seats, Sunroof",D00011
C47240,Ford,Focus,1.0,Petrol,1991,147719,1819,"Air Conditioning, Bluetooth, Navigation",D00037
C21570,Porsche,Cayenne,3.0,Petrol,1987,260948,1406,"Bluetooth, Cruise Control, Heated Seats, Sunroof",D00048
C33866,Toyota,RAV4,2.0,Petrol,1987,228553,1194,"Heated Seats, Navigation",D00048
C07982,Porsche,Cayenne,4.0,Diesel,2019,39344,84637,"Air Conditioning, Cruise Control, Heated Seats",D00010
C09596,Toyota,Yaris,1.0,Hybrid,1996,68808,4378,"Bluetooth, Heated Seats, Sunroof",D00028
C44736,Ford,Fiesta,1.0,Petrol,2012,42499,10822,Navigation,D00047
C27133,VW,Golf,2.0,Hybrid,2002,80709,8963,"Heated Seats, Sunroof",D00036
C47508,VW,Polo,1.2,Petrol,2018,19646,20710,"Cruise Control, Navigation, Sunroof",D00028
C00774,Toyota,RAV4,2.4,Petrol,1996,284839,1414,"Air Conditioning, Bluetooth, Navigation, Sunroof",D00011
C46077,Ford,Fiesta,1.2,Petrol,2019,13616,22286,"Air Conditioning, Cruise Control",D00006
C03395,VW,Passat,2.0,Diesel,1990,230122,1295,Bluetooth,D00018
C25870,Ford,Fiesta,1.2,Petrol,2008,84431,6905,Bluetooth,D00006
C45168,BMW,X3,3.0,Diesel,1987,217633,1610,"Air Conditioning, Bluetooth, Navigation",D00030
C21566,Ford,Mondeo,1.8,Petrol,2017,18484,33431,"Air Conditioning, Cruise Control, Navigation, Sunroof",D00046
C32117,Ford,Fiesta,1.2,Petrol,2016,25746,17071,"Cruise Control, Navigation",D00032
C38370,VW,Passat,1.8,Diesel,1997,291581,1106,"Bluetooth, Sunroof",D00046
C21116,VW,Polo,1.4,Petrol,2008,102982,6700,Heated Seats,D00031
C32565,Ford,Mondeo,1.4,Hybrid,1991,225037,1312,Air Conditioning,D00041
C10710,VW,Polo,1.2,Petrol,2013,65308,11262,"Cruise Control, Heated Seats, Navigation, Sunroof",D00018
C40749,Ford,Focus,1.0,Petrol,1989,278360,498,"Bluetooth, Heated Seats, Navigation, Sunroof",D00033
C25916,VW,Passat,1.6,Diesel,2016,50653,27095,"Bluetooth, Heated Seats, Navigation, Sunroof",D00024
C11593,Toyota,RAV4,2.0,Hybrid,1993,110268,5772,"Air Conditioning, Heated Seats, Sunroof",D00043
C23816,VW,Golf,2.0,Petrol,2012,66959,15966,"Air Conditioning, Cruise Control",D00031
C28598,VW,Golf,1.4,Petrol,2019,8879,30062,"Air Conditioning, Cruise Control",D00015
C15508,Ford,Focus,2.0,Petrol,2017,22794,34729,"Bluetooth, Navigation, Sunroof",D00033
C28892,VW,Passat,2.0,Petrol,2004,46599,13293,"Bluetooth, Cruise Control, Heated Seats, Navigation",D00045
C11297,Ford,Fiesta,1.2,Petrol,2007,109797,5374,"Air Conditioning, Cruise Control, Sunroof",D00041
C05810,Toyota,Prius,1.4,Hybrid,1995,171623,2870,"Air Conditioning, Bluetooth",D00035
C22793,Toyota,Prius,1.4,Hybrid,1999,124739,5488,"Air Conditioning, Bluetooth, Heated Seats, Sunroof",D00027
C47774,Toyota,RAV4,2.0,Hybrid,1985,200523,1612,"Air Conditioning, Bluetooth, Heated Seats",D00047
C31788,VW,Polo,1.0,Petrol,2004,49136,6256,"Bluetooth, Navigation",D00018
C22015,Ford,Fiesta,1.4,Petrol,2005,34430,8425,"Cruise Control, Sunroof",D00033
C49484,VW,Golf,1.2,Diesel,2006,101792,6824,"Air Conditioning, Bluetooth, Cruise Control, Sunroof",D00039
C48675,VW,Polo,1.0,Petrol,2018,36056,17220,Heated Seats,D00036
C29708,Ford,Mondeo,1.8,Diesel,1992,220688,1447,Cruise Control,D00016
C06223,Toyota,RAV4,1.8,Hybrid,2011,87856,21409,Heated Seats,D00006
C43298,VW,Passat,1.8,Diesel,1994,203297,2041,"Bluetooth, Navigation",D00018
C44000,VW,Polo,2.0,Petrol,1995,129784,2744,Bluetooth,D00022
C18648,VW,Golf,1.8,Petrol,2011,97011,11503,"Bluetooth, Heated Seats, Navigation, Sunroof",D00042
C01427,VW,Polo,1.2,Petrol,1990,75272,2273,"Cruise Control, Navigation, Sunroof",D00034
C08102,VW,Passat,1.8,Petrol,1985,120626,2123,"Air Conditioning, Navigation",D00026
C41477,Toyota,Prius,1.4,Hybrid,1997,177643,3115,"Bluetooth, Heated Seats, Navigation, Sunroof",D00001
C02755,Toyota,RAV4,2.0,Hybrid,2014,16333,43135,"Bluetooth, Heated Seats, Sunroof",D00005
C02618,Toyota,RAV4,1.8,Hybrid,2010,61747,23911,"Cruise Control, Heated Seats",D00029
C10881,Porsche,718 Cayman,2.0,Petrol,1996,157928,4406,"Air Conditioning, Cruise Control, Heated Seats, Navigation",D00018
C12816,BMW,Z4,2.2,Petrol,1992,161864,2833,"Cruise Control, Navigation, Sunroof",D00006
C32766,VW,Polo,1.4,Petrol,2000,130704,3181,"Air Conditioning, Bluetooth, Navigation",D00036
C17896,Ford,Focus,1.8,Diesel,2009,62114,16003,"Bluetooth, Cruise Control",D00032
C36938,Toyota,RAV4,2.4,Petrol,1999,207326,3524,Heated Seats,D00043
C47655,Ford,Mondeo,1.6,Diesel,2004,128956,6617,"Air Conditioning, Heated Seats, Navigation",D00047
C37620,Toyota,RAV4,1.8,Hybrid,1988,137714,3171,"Bluetooth, Cruise Control",D00018
C01764,Porsche,Cayenne,3.0,Petrol,1997,183021,5524,Navigation,D00009
C26654,Toyota,Prius,1.0,Hybrid,2015,46037,23369,Bluetooth,D00024
C28645,BMW,Z4,3.0,Petrol,1986,156252,2323,Sunroof,D00036
C01657,Toyota,RAV4,2.0,Hybrid,2010,32617,30155,"Air Conditioning, Navigation, Sunroof",D00045
C08203,Ford,Focus,1.4,Hybrid,2000,101327,6745,"Bluetooth, Navigation",D00047
C02278,Ford,Fiesta,1.2,Petrol,1992,147465,1472,"Air Conditioning, Bluetooth, Sunroof",D00005
C49717,VW,Passat,1.8,Diesel,1992,264675,1021,Heated Seats,D00007
C11248,Ford,Fiesta,1.0,Petrol,1990,177287,916,Heated Seats,D00013
C43729,BMW,Z4,2.4,Petrol,2009,82430,16940,"Air Conditioning, Heated Seats, Navigation",D00006
C23390,Ford,Focus,1.4,Hybrid,1993,146147,2989,Cruise Control,D00024
C37129,Toyota,RAV4,1.8,Hybrid,2011,60394,25784,Cruise Control,D00005
C07748,Toyota,RAV4,2.0,Hybrid,2003,131996,9510,"Air Conditioning, Cruise Control, Heated Seats, Navigation",D00039
C04560,Toyota,RAV4,2.0,Petrol,2011,68084,21536,"Air Conditioning, Cruise Control, Heated Seats",D00013
C23644,Toyota,RAV4,2.0,Petrol,1994,216651,2120,"Air Conditioning, Cruise Control, Navigation, Sunroof",D00033
C47264,Toyota,Prius,1.0,Hybrid,2004,110260,7231,"Bluetooth, Navigation",D00034
C33219,VW,Polo,1.0,Petrol,2020,10563,22684,"Cruise Control, Heated Seats, Navigation, Sunroof",D00037
C00897,Toyota,Yaris,1.0,Petrol,2004,133498,3874,Bluetooth,D00020
C37605,VW,Passat,1.6,Diesel,1997,132839,4252,Heated Seats,D00039
C16531,Toyota,Prius,1.4,Hybrid,2015,40783,28546,"Air Conditioning, Heated Seats",D00038
C02928,BMW,Z4,2.2,Petrol,2014,66277,25254,Bluetooth,D00003
C47994,Ford,Focus,1.6,Petrol,2008,91048,11034,Air Conditioning,D00030
C16592,Porsche,Cayenne,3.5,Petrol,2003,65562,22010,"Air Conditioning, Cruise Control, Navigation, Sunroof",D00030
C43379,Toyota,Yaris,1.4,Hybrid,2009,70495,12187,Air Conditioning,D00043
C06562,Toyota,Prius,1.8,Hybrid,2004,68515,13043,"Bluetooth, Navigation, Sunroof",D00021
C35923,Toyota,Prius,1.0,Hybrid,2017,20148,31043,"Bluetooth, Cruise Control, Heated Seats, Navigation",D00028
C10244,VW,Polo,2.0,Petrol,2010,92020,9908,"Air Conditioning, Bluetooth, Cruise Control, Sunroof",D00044
C42537,Ford,Focus,1.0,Diesel,1991,294889,511,"Air Conditioning, Cruise Control, Heated Seats, Sunroof",D00038
C39549,VW,Passat,1.6,Petrol,2001,171464,3851,"Air Conditioning, Sunroof",D00012
C15727,Ford,Fiesta,1.2,Petrol,2014,50225,12919,Cruise Control,D00003
C32177,Ford,Focus,1.8,Petrol,2010,95687,12934,"Air Conditioning, Cruise Control, Heated Seats",D00002
C33311,VW,Golf,1.6,Hybrid,1996,82055,5324,Sunroof,D00033
C49118,Toyota,Yaris,1.4,Hybrid,1990,237954,879,"Air Conditioning, Cruise Control, Navigation",D00045
C06402,Toyota,Prius,1.4,Hybrid,1997,202359,2513,Heated Seats,D00009
C39705,Ford,Fiesta,1.0,Petrol,2011,109138,6437,"Cruise Control, Navigation",D00022
C41028,VW,Passat,1.6,Petrol,1990,233032,1074,"Air Conditioning, Cruise Control",D00009
C33139,Ford,Focus,1.8,Petrol,2002,77554,8621,Cruise Control,D00004
